model,fold,epoch,train_loss,class_biases,val_n,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp
abmil,3,1,0.33032219162855586,,110,36,74,0.5,0.9876126126126126,0.9750380990507399,0.9545454545454546,0.9590840840840841,0.9333333333333333,0.8974358974358975,0.9722222222222222,0.9459459459459459,70,4,1,35
abmil,3,2,0.156318567461567,,110,36,74,0.3669252395629883,0.9936186186186186,0.9876099442582891,0.9636363636363636,0.9658408408408408,0.9459459459459459,0.9210526315789473,0.9722222222222222,0.9594594594594594,71,3,1,35
abmil,3,3,0.12009619154266916,,110,36,74,0.47042128443717957,0.9902402402402403,0.9814861625354359,0.9727272727272728,0.9725975975975976,0.958904109589041,0.9459459459459459,0.9722222222222222,0.972972972972973,72,2,1,35
abmil,3,4,0.09548645841082291,,110,36,74,0.10959424078464508,0.9902402402402403,0.9780771594562175,0.9636363636363636,0.972972972972973,0.9473684210526315,0.9,1.0,0.9459459459459459,70,4,0,36
abmil,3,5,0.05093498173540236,,110,36,74,0.03486742079257965,0.9921171171171171,0.9833419024479955,0.9545454545454546,0.9662162162162162,0.935064935064935,0.8780487804878049,1.0,0.9324324324324325,69,5,0,36
abmil,3,6,0.03670738308442712,,110,36,74,0.024255577474832535,0.990990990990991,0.9817699616976183,0.9454545454545454,0.9594594594594594,0.9230769230769231,0.8571428571428571,1.0,0.918918918918919,68,6,0,36
abmil,3,7,0.027906321110637622,,110,36,74,0.09706836938858032,0.9936186186186186,0.9860905055373446,0.9727272727272728,0.9797297297297297,0.96,0.9230769230769231,1.0,0.9594594594594594,71,3,0,36
